MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,Ipc,Kappa2,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumHeteroatoms,NumSaturatedHeterocycles,MolLogP,Value
13.044037,0.32932156,-4.834412,0.22792296,12.45,550.533,1.0,19.422459,-2.2236462,5.8931336,-0.27415773,3.1717908,1.6264333,759398340.0,10.442809,19.317116,23.066399,6.103966,0.0,0.0,12.331664,4.5670996,9.778516,0.0,13.171246,12.132734,92.05887,16.466377,18.1432,37.282898,27.775156,0.0,9.551078,0.0,32.734623,7.1097975,23.066399,14.210588,13.171246,17.248535,0.0,40.203033,11.215359,6.923737,27.623713,82.81,18.43563,23.07231,0.0,5.7495117,34.640633,27.723757,19.05647,31.375265,47.889038,4.736863,14.457705,16.038988,10.631334,3.7316608,0.25466627,-5.534647,3.3134637,1.5884179,1.0,0.0,0.0,2.0,10.0,0.0,6.83702,6.87
11.979364,0.075634666,-1.1060472,0.36584786,15.714286,471.513,1.0,16.514317,-2.4456854,6.0748825,-0.13271174,3.1704304,1.3916949,115224500.0,9.057943,29.78093,6.606882,11.499023,0.0,0.0,12.00042,0.0,9.589074,0.0,0.0,42.46457,36.75266,27.50289,25.269499,24.169327,33.80627,0.0,15.200677,0.0,19.510334,13.71668,11.499023,20.107304,4.794537,11.499023,0.0,35.390728,11.3392935,0.0,21.80585,101.82,18.042261,14.695601,0.0,5.5731044,35.91115,11.0334015,17.882246,25.122839,24.265469,39.466145,9.473726,23.78869,17.238539,3.250779,-0.11090788,0.0,2.605937,1.5269237,3.0,0.0,1.0,1.0,8.0,0.0,4.5946,6.09
12.707237,0.009080382,-0.87300885,0.19760002,11.0,479.532,0.6944444,16.490288,-2.069068,6.1022377,-0.1371239,3.2907383,1.1355999,228334480.0,10.357117,19.147352,18.04378,5.783245,0.0,0.0,5.9693055,9.589074,0.0,0.0,0.0,48.530937,53.23702,34.64749,13.213764,24.169327,33.427925,0.0,4.5670996,0.0,12.965578,13.213764,11.499023,9.473726,0.0,11.499023,0.0,34.639942,11.3392935,0.0,21.675373,77.76,5.9693055,9.589074,0.0,12.328001,30.761488,33.174397,0.0,10.763944,90.99551,0.0,14.580254,23.671621,11.937373,2.20151,0.64344186,2.4747434,0.94046164,0.0,1.0,0.0,0.0,1.0,6.0,0.0,5.958,6.2
12.736352,0.021873737,-4.3843737,0.29098603,11.529411,486.511,0.9411765,32.133446,-2.0555787,7.1696754,-0.13761136,3.166229,1.4463344,41933170.0,9.766705,14.580254,24.712788,0.0,0.0,0.0,12.145604,4.794537,0.0,13.171246,11.336786,24.265469,76.34203,4.6999197,11.984273,32.546036,27.392235,0.0,0.0,0.0,32.734623,0.0,11.499023,9.473726,13.171246,11.499023,11.336786,11.075832,30.605421,6.923737,10.086144,55.76,17.709055,17.965782,0.0,19.634586,11.499023,44.472683,23.46952,0.0,48.702003,0.0,14.580254,11.076508,11.866388,2.720738,0.18274494,-4.406247,2.3841758,0.0,1.0,0.0,0.0,1.0,8.0,0.0,7.01362,5.12
11.914703,0.22335191,-1.3804791,0.3201779,12.787879,463.555,1.060606,32.133476,-2.4319713,7.129606,-0.15322302,3.4570723,1.337828,39527170.0,9.916278,18.997404,17.259272,0.0,11.491775,0.0,5.9693055,0.0,9.778516,0.0,11.336786,36.3982,55.122826,12.841643,17.177958,23.79194,17.306091,0.0,4.9839787,0.0,32.29017,6.606882,22.266895,9.473726,0.0,11.499023,11.336786,28.267744,17.63618,6.923737,10.767871,81.79,11.570356,9.901065,0.0,6.4208217,30.417452,21.894773,0.0,30.393257,66.9011,4.9839787,13.890877,17.502728,11.750201,0.34305993,1.6467376,0.8527775,3.9476216,0.0,1.0,0.0,0.0,2.0,7.0,0.0,5.79782,7.62
12.056153,0.2199224,-1.1750883,0.23659179,16.421053,518.65,0.9736842,16.533712,-2.477393,5.7831855,-0.15824673,2.8944688,1.300319,299820540.0,12.721703,24.05398,28.747559,0.0,5.601051,0.0,5.9693055,0.0,4.794537,0.0,0.0,51.4575,66.28465,25.328833,13.213764,28.848516,5.9693055,0.0,0.0,5.9179063,64.897194,13.213764,28.747559,18.947453,0.0,28.747559,0.0,29.890648,17.63618,5.9179063,0.0,74.22,11.570356,9.901065,0.0,5.9179063,50.396072,41.217083,0.0,0.0,80.577515,6.923737,18.947453,12.056153,9.884506,0.9651486,3.0651608,4.250524,7.181748,0.0,1.0,0.0,1.0,0.0,6.0,0.0,7.4738,5.92
12.474323,0.23165745,-0.944022,0.36760858,13.631579,518.61,1.1315789,16.55156,-2.3900263,5.88124,-0.13262191,3.277772,1.3791987,342036930.0,12.449529,23.897314,11.509759,0.0,5.8907237,0.0,12.062546,0.0,14.573053,0.0,0.0,44.17931,61.08531,30.64689,18.907692,28.58648,12.062546,0.0,9.883888,5.9179063,40.033676,26.303276,17.203688,4.736863,4.794537,5.7495117,0.0,53.35624,22.373043,12.841643,11.454175,102.1,12.062546,14.695601,0.0,12.462663,61.80743,22.581078,0.0,4.8999095,75.368515,4.9839787,13.890877,30.554762,9.732684,3.7588217,1.3374032,0.8888694,7.1664534,0.0,1.0,0.0,1.0,1.0,8.0,0.0,5.69352,5.59
14.361578,0.22899854,-4.631376,0.18792467,12.348837,588.601,0.9302326,19.413214,-2.2716975,5.992778,-0.13723142,3.2083335,1.3787884,2977171000.0,11.396663,14.990416,5.8172207,0.0,0.0,5.90718,12.145604,4.794537,9.184952,13.171246,0.0,42.46457,85.489586,34.268513,17.168743,32.257263,22.77941,0.0,9.883888,0.0,39.534107,0.0,11.126903,5.3167887,17.56166,0.0,0.0,21.550112,12.721055,19.664696,22.029827,71.33,35.475296,32.257263,0.0,11.126903,29.804394,39.353573,6.923737,36.3982,44.17931,9.883888,0.0,24.703625,12.985305,4.566732,-2.3591783,-4.631376,5.897127,0.0,2.0,0.0,0.0,1.0,9.0,0.0,8.32054,7.96
13.154048,0.028431682,-0.088095546,0.3013566,11.916667,479.624,1.0,16.47647,-2.2624643,5.9903812,0.0939729,3.1154642,1.5688298,119822104.0,10.701034,14.620751,11.818733,6.606882,0.0,5.90718,0.0,4.794537,0.0,5.2618914,0.0,50.245678,79.27476,28.705061,6.041841,9.5314,16.810104,5.2618914,9.883888,0.0,53.123188,6.606882,11.818733,10.053652,0.0,5.7495117,0.0,17.081161,6.5447564,25.178587,10.902925,67.05,0.0,4.794537,0.0,18.555902,23.775625,33.28721,5.5634513,0.0,49.39116,67.910675,9.9987545,13.154048,13.020232,7.52056,1.052269,0.0,11.28117,0.0,1.0,0.0,0.0,1.0,5.0,0.0,6.82322,7.13
14.046899,0.11895814,-1.1834562,0.46602067,11.967742,418.443,0.9677419,19.159782,-2.2762988,6.040016,0.09334456,3.2225637,1.6046255,14832764.0,8.516435,5.3167887,0.0,11.634441,0.0,11.81436,0.0,14.156174,8.78083,0.0,0.0,43.32194,48.382477,17.146519,17.121992,18.369904,22.717285,0.0,9.883888,0.0,19.3864,0.0,0.0,5.3167887,8.78083,0.0,0.0,16.381458,0.0,11.634441,10.902925,51.1,17.541622,18.369904,0.0,17.512472,16.466377,18.05064,22.896677,24.265469,37.255573,5.3167887,0.0,25.530657,3.6731899,1.6162909,-3.1720264,2.2221441,1.9984262,0.0,1.0,0.0,0.0,1.0,6.0,0.0,5.4891,6.25
11.370488,0.28474572,-0.97707266,0.39859536,12.0625,431.488,1.03125,16.503382,-2.244467,5.9117355,-0.14784665,3.18805,1.4921328,24805988.0,9.661039,18.997404,11.509759,6.103966,5.8907237,0.0,5.9693055,0.0,9.778516,0.0,0.0,48.530937,36.072514,30.901117,12.30081,23.79194,16.741755,0.0,4.9839787,0.0,25.869347,13.71668,17.203688,4.736863,0.0,5.7495117,0.0,35.88046,22.373043,6.923737,22.226624,81.79,12.073272,9.901065,0.0,6.4208217,18.918428,39.10304,7.1097975,0.0,73.65378,4.9839787,13.890877,16.00054,11.212132,2.7187936,1.1655571,0.009142539,2.355558,1.4102739,1.0,0.0,0.0,1.0,6.0,0.0,5.06682,6.95
13.172275,0.04755562,-0.064168364,0.23848614,12.157895,500.686,0.7631579,16.149328,-2.2614803,5.9905276,0.093974605,3.1776078,1.3466179,463968580.0,10.70791,9.883888,0.0,0.0,0.0,5.90718,0.0,4.794537,0.0,0.0,0.0,92.71024,78.26893,28.705061,6.041841,4.794537,16.810104,0.0,9.883888,0.0,53.123188,0.0,11.126903,5.3167887,0.0,0.0,0.0,10.474279,6.5447564,13.847474,22.029827,34.03,0.0,4.794537,0.0,11.94902,11.481358,23.011133,33.511185,0.0,25.122839,116.44161,0.0,13.172275,4.309201,10.405258,0.44626802,0.0,11.517294,0.0,1.0,0.0,0.0,1.0,3.0,0.0,8.58784,8.1
13.534764,0.23546572,-4.8781066,0.30308527,12.263158,527.495,0.9736842,19.422457,-2.2236874,6.040545,-0.27415982,3.1293945,1.8030945,212990110.0,10.487613,19.317116,17.248535,6.103966,0.0,5.90718,12.331664,9.361637,4.794537,0.0,13.171246,12.132734,85.9925,16.643604,12.626498,42.077435,22.77941,0.0,4.5670996,0.0,32.734623,7.1097975,17.248535,14.210588,13.171246,17.248535,0.0,41.126236,11.215359,6.923737,10.902925,86.99,24.185143,22.760319,0.0,12.328001,44.786232,0.0,36.799736,55.454674,0.0,4.736863,14.580254,24.697195,9.541864,2.639046,-0.9923543,-5.7138505,3.1186838,1.5095975,1.0,0.0,0.0,1.0,10.0,0.0,5.98812,8.52
13.31375,0.24220471,-4.598992,0.1949193,12.348837,605.056,0.95348835,35.495693,-2.2649298,6.31015,-0.1370925,3.2085514,1.3704981,2967563800.0,11.609299,14.990416,0.0,0.0,0.0,5.90718,12.145604,4.794537,4.794537,13.171246,0.0,60.131878,84.98667,28.705061,22.191378,27.866846,34.38035,0.0,9.883888,0.0,39.534107,0.0,11.126903,5.3167887,13.171246,0.0,11.60094,21.550112,12.721055,13.847474,22.029827,71.33,34.68071,27.866846,0.0,5.5634513,23.235111,39.353573,12.132734,37.255573,50.245678,9.883888,11.60094,24.763948,12.832223,5.4472027,-1.3818431,-4.598992,6.1796937,0.0,2.0,0.0,0.0,1.0,9.0,0.0,8.83484,7.82
14.129092,0.18729079,-3.9117386,0.34835166,14.361111,528.07,1.0277778,35.495693,-2.3393464,7.924917,-0.14372714,3.6546957,1.7814628,129856580.0,10.14784,9.84339,5.7495117,6.103966,0.0,10.023292,5.9693055,4.305216,13.212335,0.0,0.0,35.86641,104.60359,11.5673895,10.58287,23.055725,33.280922,0.0,0.0,5.9179063,51.53604,10.849973,16.876415,9.042079,5.6873865,5.7495117,11.60094,32.142353,14.817828,26.689117,11.126903,83.91,22.096563,18.318861,0.0,4.8954835,40.049095,29.531998,17.29532,19.913841,49.388306,0.0,16.337803,11.412532,9.826424,4.5579033,-0.41184992,0.9534873,7.2592664,-3.9117386,1.0,1.0,0.0,0.0,8.0,0.0,6.38946,5.1
11.89122,0.01212576,-0.86709774,0.4910055,13.705882,491.61,1.2352941,32.13358,-2.3564138,7.1522765,-0.13648088,3.1719902,1.6023507,36201620.0,12.567501,29.533815,5.7495117,5.1315584,0.0,0.0,12.062546,4.794537,9.778516,0.0,11.336786,6.066367,50.45167,37.353058,31.61854,28.90619,28.53089,0.0,10.300767,0.0,52.6824,37.81007,5.7495117,14.953561,9.926096,5.7495117,11.336786,61.167175,33.654663,6.923737,0.0,110.22,12.062546,9.589074,0.0,19.069544,25.198036,48.255665,4.877147,25.18426,18.1991,17.140436,24.301094,31.146427,12.791045,2.686931,-0.205628,0.32722172,9.499574,0.0,2.0,0.0,1.0,1.0,10.0,1.0,3.56142,7.66
11.809866,0.2756351,-0.491235,0.30671632,15.228572,491.609,0.85714287,32.16673,-2.1995583,8.145592,-0.11857527,3.1827617,1.2649198,90888216.0,11.798455,14.210588,28.247986,0.0,5.90718,5.2392116,0.0,14.905863,0.0,0.0,0.0,44.17931,77.692085,6.4208217,13.213764,23.799664,22.908276,0.0,5.3167887,5.9179063,31.939056,13.213764,22.998047,19.527378,4.794537,22.998047,11.761885,24.360155,11.215359,5.9179063,0.0,73.86,5.249938,9.589074,0.0,11.146392,24.881182,52.978966,0.0,0.0,66.73004,25.23063,14.210588,23.17206,1.5014906,1.9061532,3.3943949,1.6186436,5.4036474,0.0,1.0,0.0,1.0,0.0,7.0,1.0,6.5494,6.32
13.111213,0.06496081,-4.581912,0.25507525,11.78125,487.927,1.28125,35.495693,-2.056888,7.989917,-0.14122358,3.1485567,1.6047251,11495459.0,10.484085,14.366486,5.7495117,11.276948,0.0,0.0,12.145604,4.794537,0.0,13.171246,11.761885,36.16853,42.670563,16.211788,23.436562,32.332268,40.301376,0.0,5.1566634,0.0,43.678806,12.3597355,5.7495117,4.736863,13.171246,5.7495117,23.362825,28.592232,23.812479,0.0,10.969244,72.56,17.83953,17.965782,0.0,17.390066,53.521248,4.8954835,23.894619,18.1991,6.923737,5.1566634,25.967424,11.6296015,12.500019,0.29738867,0.27189633,-2.7761188,2.2876704,0.0,1.0,0.0,0.0,1.0,10.0,0.0,6.6408,6.75
13.0612135,0.04126933,-4.7235093,0.42163712,12.0,488.487,0.9705882,32.233273,-2.319918,7.8970003,-0.13728318,3.1693308,1.7080562,37688184.0,8.863968,9.303963,11.4434395,0.0,0.0,15.93047,6.1762986,4.794537,13.139892,13.171246,0.0,36.3982,48.028023,17.447681,17.568733,31.120441,26.833395,0.0,9.289194,0.0,17.616539,7.1097975,5.7495117,9.458958,13.171246,5.7495117,0.0,26.001873,22.744347,0.0,10.902925,77.4,32.565704,26.38358,0.0,12.238685,22.718803,23.762552,13.176165,47.03167,10.788462,0.0,4.736863,12.400225,0.7009378,0.39996165,-0.34389326,-4.7235093,0.23320748,-3.0315897,1.0,0.0,0.0,1.0,10.0,0.0,4.8357,6.85
13.147522,0.08318183,-0.73019373,0.2681928,15.0,508.662,0.92105263,16.368809,-2.2614868,5.9907436,-0.13954334,3.6949947,1.3444915,491053300.0,9.787722,14.990416,0.0,0.0,0.0,5.90718,5.9693055,9.589074,0.0,0.0,0.0,62.37841,85.54712,28.705061,11.456831,14.695601,22.77941,0.0,9.883888,0.0,71.37982,0.0,0.0,5.3167887,0.0,0.0,0.0,21.550112,16.754284,13.847474,10.902925,71.33,11.384295,14.695601,0.0,11.94902,30.867758,38.85066,5.5634513,0.0,49.388306,61.844307,0.0,24.809677,13.804295,7.7500706,-0.3357618,1.4192921,11.255064,0.0,2.0,1.0,0.0,1.0,5.0,0.0,7.03704,6.5
11.58698,0.3264124,-0.9385773,0.2965791,12.181818,465.571,1.1515151,32.133446,-2.2635207,7.1700253,-0.14979184,3.4543486,1.4403423,44125680.0,10.637621,18.997404,11.509759,6.103966,5.8907237,0.0,5.9693055,0.0,9.778516,0.0,11.336786,31.189205,48.553543,35.09812,12.30081,23.79194,27.392235,0.0,4.9839787,0.0,39.213905,13.213764,17.203688,4.736863,0.0,5.7495117,11.336786,35.37754,22.373043,6.923737,21.54032,81.79,12.073272,9.901065,0.0,0.0,31.94613,44.837555,0.0,11.336786,67.75848,4.9839787,13.890877,16.224146,12.482649,2.7833614,1.2484689,0.8825035,4.7719483,0.0,1.0,0.0,0.0,2.0,7.0,0.0,5.90852,8.7
12.668356,0.08180832,-4.0108223,0.44502294,13.03125,459.528,1.09375,32.233273,-2.4404058,7.896661,-0.12037531,2.766638,1.5861094,11510753.0,10.138622,15.950366,6.5447564,0.0,11.81436,10.023292,6.0311146,14.488984,17.93443,0.0,0.0,25.477293,42.819023,12.232142,22.815012,22.801409,44.930923,0.0,10.038883,0.0,24.660864,35.167755,0.0,25.57237,21.856695,0.0,0.0,45.89754,19.612366,0.0,0.0,136.71,16.054405,22.801409,0.0,29.799356,23.606915,12.841643,29.165379,24.265469,11.645832,15.950366,0.0,37.584167,8.128437,1.6953361,-0.59050405,1.6266893,2.172652,-4.0108223,4.0,0.0,1.0,0.0,11.0,0.0,1.8718,5.88
13.241493,0.0036086394,-4.8177266,0.11430236,12.217391,649.584,0.84782606,19.42392,-2.1655693,5.9236264,-0.27421123,2.9977233,1.5716766,7366140400.0,14.439339,24.05398,41.90574,0.0,0.0,0.0,18.507963,0.0,9.778516,13.171246,13.171246,31.54366,72.50913,22.589148,12.626498,55.191006,22.94825,0.0,4.9839787,0.0,51.93862,7.1097975,22.998047,18.947453,26.342491,22.998047,0.0,29.531967,24.184599,0.0,16.978945,87.11,24.20189,36.243553,0.0,35.802593,46.417244,24.619923,31.384918,30.331835,6.923737,9.720841,14.210588,15.643207,10.133699,0.71081406,-0.8165374,-6.2620115,1.9090602,1.2639449,1.0,0.0,0.0,1.0,13.0,0.0,8.977,5.72
13.22236,0.012773421,-3.8078225,0.5317355,13.90625,515.385,0.96875,79.91873,-2.3557718,9.103013,0.06976355,2.7941046,1.5868673,15396455.0,8.85334,10.423316,0.0,0.0,10.023292,5.90718,5.9693055,4.794537,13.212335,4.305216,0.0,46.26178,53.945927,23.125685,16.14632,23.1134,43.517105,0.0,4.305216,0.0,17.861061,11.861545,0.0,5.3167887,5.6873865,0.0,15.929944,36.250782,22.988869,0.0,0.0,103.78,21.899776,23.1134,0.0,28.25453,17.438297,11.126903,40.70342,6.066367,24.265469,21.246733,0.0,24.26482,11.938933,2.2511992,-1.7924347,0.62213504,0.63137966,-3.8078225,2.0,0.0,1.0,0.0,9.0,0.0,4.1466,5.6
13.141584,0.30239365,-1.171364,0.2662303,16.405405,508.586,0.972973,19.142149,-2.4612865,5.78183,-0.15685387,2.9012454,1.292918,198624180.0,11.997344,24.05398,34.56478,0.0,5.601051,0.0,5.9693055,0.0,9.184952,0.0,0.0,26.334663,78.9203,18.90801,13.213764,33.23893,5.9693055,0.0,0.0,0.0,57.973454,13.213764,28.747559,18.947453,4.390415,28.747559,0.0,29.890648,17.63618,5.8172207,0.0,74.22,11.570356,14.29148,0.0,5.8172207,61.8951,29.718058,12.132734,18.1991,37.255573,6.923737,18.947453,11.750399,9.632241,0.8740254,2.0485656,4.007254,4.866795,0.0,1.0,0.0,1.0,0.0,7.0,0.0,6.9768,5.92
11.765302,0.06860913,-1.1134819,0.31146458,10.916667,480.524,1.0,16.477097,-2.0786314,5.8635464,0.06889892,3.488459,1.2866968,259645630.0,10.268511,14.260541,11.509759,5.693928,5.8907237,0.0,5.9693055,0.0,14.460319,0.0,5.098682,53.74432,48.88539,18.405094,23.682125,19.055079,5.9693055,0.0,19.977848,0.0,19.76538,6.606882,22.891073,4.736863,0.0,5.7495117,0.0,37.660564,12.841643,6.923737,17.141562,103.27,5.9693055,9.901065,0.0,5.693928,36.78269,28.268465,0.0,4.6818027,91.852875,15.296045,9.154014,16.389778,17.598083,3.8555682,0.9463221,0.93433744,2.3276649,0.0,1.0,0.0,0.0,2.0,8.0,0.0,5.14122,6.12
13.205992,0.15497772,-0.9843878,0.2642383,11.444445,487.527,0.9444444,19.142147,-2.0317218,5.922901,-0.13224699,2.8710475,1.5671436,120496690.0,11.357661,19.564232,30.530008,0.0,5.559267,0.0,5.9693055,4.794537,9.184952,0.0,0.0,31.54366,77.54091,22.719624,0.0,23.765205,22.94825,0.0,4.9839787,0.0,32.979145,0.0,11.499023,15.032992,4.390415,11.499023,0.0,16.05981,18.0083,5.8172207,16.978945,88.62,5.9693055,19.086018,0.0,30.163357,29.904118,22.029827,18.1991,42.474224,25.122839,4.9839787,9.473726,26.018972,10.51523,3.1474416,-0.25882047,2.703754,2.4096172,0.0,2.0,0.0,0.0,1.0,7.0,0.0,6.0933,5.21
12.545009,0.017845668,-0.58080333,0.39475152,10.827586,407.817,1.0344827,35.495693,-2.1238458,6.341388,-0.384451,3.1156895,1.615774,4721840.0,7.325919,5.3167887,11.0334015,0.0,0.0,11.594566,0.0,14.908855,0.0,4.7965064,10.197364,29.297125,43.32194,17.82012,21.196783,9.717848,39.916294,0.0,14.99387,0.0,6.923737,5.3167887,5.6873865,5.3167887,11.374773,0.0,11.60094,25.82436,0.0,17.038055,16.720787,102.95,10.830491,14.908855,0.0,16.273472,16.720787,17.317205,16.929241,18.1991,31.189205,15.514153,11.60094,24.4281,22.63829,3.4887466,-0.5518737,0.0,1.9993669,0.0,1.0,0.0,0.0,1.0,9.0,0.0,4.54282,9.49
13.151493,0.010161506,-4.577505,0.39153957,11.69697,464.484,1.2424242,19.41324,-2.2039888,5.8470473,-0.14122339,3.182196,1.641411,17452192.0,10.142777,19.266396,5.7495117,11.276948,0.0,0.0,12.145604,4.794537,0.0,13.171246,0.0,24.567589,55.157753,24.843266,18.413927,32.332268,22.625937,0.0,5.1566634,0.0,45.707058,25.09922,5.7495117,9.636773,18.858631,5.7495117,0.0,36.431805,23.812479,6.923737,10.969244,75.8,17.83953,17.965782,0.0,17.390066,37.306244,23.235111,6.066367,6.066367,43.994156,5.1566634,14.366486,12.974675,12.154113,2.3603716,-0.3586216,-2.6722353,4.881608,1.9378921,1.0,0.0,0.0,1.0,9.0,0.0,5.63992,5.34
14.673573,0.0011050616,-4.7170877,0.46665767,13.67742,432.373,1.0645162,19.413208,-2.1948254,6.0804176,-0.13743982,3.1172967,1.8647063,9807561.0,7.6429424,9.673627,5.8172207,5.8244047,5.783245,0.0,12.145604,4.794537,14.168931,13.171246,0.0,18.1991,43.527935,23.365587,16.820831,32.257263,11.75255,0.0,9.551078,0.0,31.98352,0.0,11.25738,0.0,17.56166,0.0,0.0,26.410156,19.141876,5.8172207,11.25738,72.19,34.872974,27.150734,0.0,22.645235,25.080328,24.619923,24.265469,4.5670996,0.0,4.9839787,5.1065273,28.433435,9.034489,-1.1528678,-3.216659,-2.7990568,0.36748013,0.0,1.0,0.0,1.0,1.0,9.0,0.0,4.9735,5.25
12.705451,0.09598844,-1.0962985,0.3617811,13.833333,512.99,1.1388888,35.495693,-2.3756893,6.301604,-0.13781938,3.234703,1.3934596,138103700.0,11.945526,18.997404,36.459293,0.0,5.8907237,0.0,12.062546,9.694447,9.778516,0.0,0.0,30.154495,74.56868,17.13084,0.0,28.58648,23.663485,0.0,9.883888,0.0,58.28345,6.5447564,17.203688,4.736863,4.794537,5.7495117,11.60094,39.701683,22.683039,6.923737,11.454175,102.1,18.607302,14.695601,0.0,19.255606,28.117044,43.23101,4.8999095,30.331835,25.122839,4.9839787,25.491817,29.826887,9.942789,2.204973,0.6031182,4.040868,1.6658553,0.0,1.0,1.0,0.0,1.0,9.0,0.0,6.23832,5.35
12.854012,0.04907808,-0.93071973,0.20658515,11.025641,516.641,0.82051283,16.365671,-2.2425783,5.9905653,0.06971055,3.2001543,1.299654,831352060.0,11.398584,14.990416,0.0,0.0,0.0,5.90718,5.9693055,4.794537,4.794537,0.0,0.0,72.7964,78.77184,35.249817,5.5634513,14.695601,22.77941,0.0,9.883888,0.0,33.233875,6.5447564,11.126903,5.3167887,0.0,0.0,0.0,28.094868,12.965578,13.847474,22.029827,71.33,5.9693055,14.695601,0.0,5.90718,29.779867,46.12885,5.5634513,12.132734,72.7964,35.864098,0.0,24.478485,13.674042,8.356356,-0.9797978,1.834872,5.5253553,0.0,2.0,0.0,0.0,1.0,5.0,0.0,7.03424,7.74
12.494675,0.121245086,-3.7796264,0.3401887,13.0625,443.572,0.71875,32.233196,-1.9821537,7.898705,0.5979629,2.794568,1.6132103,14318919.0,11.020912,0.0,0.0,0.0,0.0,10.023292,0.0,5.4257913,0.0,17.916916,0.0,72.81571,60.386055,6.2146006,16.79747,8.417797,40.29192,0.0,0.0,9.499119,18.742958,5.4257913,0.0,5.4257913,5.6873865,0.0,0.0,20.846998,10.023292,0.0,12.1520405,70.89,10.023292,8.417797,0.0,4.8954835,5.6873865,22.273111,18.347334,18.347334,86.663185,14.92491,0.0,0.121245086,4.1991305,7.38843,0.0,6.9680467,3.7692053,-3.7796264,1.0,0.0,0.0,0.0,6.0,0.0,6.0508,5.64
12.664887,0.118337095,-3.815494,0.41126263,11.033334,557.797,1.1333333,126.912704,-2.2321515,14.111918,0.09532788,2.692614,1.9342501,4145462.5,9.625819,10.053652,11.499023,0.0,0.0,15.93047,0.0,14.50061,8.417797,0.0,0.0,11.60094,71.97918,28.065536,21.678411,17.949198,55.80967,0.0,10.300767,0.0,11.819221,11.266851,11.499023,14.775746,5.6873865,11.499023,34.19181,25.853712,10.023292,3.5701823,0.0,97.39,15.93047,13.212335,0.0,21.895834,17.316902,3.5701823,42.72552,25.122839,0.0,37.61373,16.337803,16.60272,3.0719626,0.39445165,0.18083073,2.9190266,2.178823,-3.815494,2.0,0.0,0.0,1.0,10.0,0.0,4.6824,7.6
13.093354,0.0069874967,-0.9551449,0.15926068,11.780488,547.611,0.9512195,16.628298,-2.2611668,5.9927015,-0.38444918,3.2126415,1.359182,1610095100.0,11.0933695,14.990416,0.0,0.0,0.0,11.594566,5.9693055,14.908855,4.794537,0.0,0.0,54.597305,72.853935,40.837795,16.528603,19.618914,28.466797,0.0,9.883888,0.0,33.357807,0.0,11.126903,5.3167887,5.6873865,0.0,0.0,26.473423,6.5447564,23.961792,22.029827,114.47,10.892616,24.80992,0.0,23.199858,17.67166,38.85066,12.132734,24.265469,68.44478,16.807625,0.0,35.200283,24.432608,7.3780937,-1.1775645,0.0,6.568713,0.0,2.0,0.0,0.0,1.0,8.0,0.0,7.07084,6.93
13.233331,0.112362646,-1.047555,0.23052964,12.8,542.676,0.925,16.536299,-2.2624757,5.9905815,-0.14374825,3.1685503,1.5902196,620444100.0,11.862232,24.464142,0.0,17.60299,0.0,5.90718,5.9693055,4.794537,4.794537,0.0,0.0,44.17931,86.198494,28.705061,13.151638,24.169327,22.77941,0.0,9.883888,0.0,66.150894,7.1097975,11.499023,14.790515,0.0,11.499023,0.0,34.763878,11.3392935,13.847474,10.902925,89.79,12.073272,14.695601,0.0,11.94902,29.525137,33.28721,19.596987,6.066367,49.388306,49.71157,9.473726,24.552378,13.437712,7.088629,0.1192671,-1.0074329,12.487166,1.5252936,2.0,0.0,0.0,1.0,7.0,0.0,6.78134,7.11
13.080654,0.04741113,-4.583061,0.43512762,11.612904,437.414,1.0967742,19.41324,-2.0708075,5.846853,-0.14122353,3.1476817,1.57866,8008142.5,9.718488,19.103348,11.499023,11.276948,0.0,0.0,12.145604,4.794537,0.0,13.171246,0.0,30.633957,36.24974,11.984273,25.02081,37.06913,16.938549,0.0,5.1566634,0.0,38.78332,13.213764,11.499023,9.473726,13.171246,11.499023,0.0,29.44626,23.812479,0.0,10.969244,81.79,17.83953,17.965782,0.0,17.390066,55.102154,0.0,12.132734,24.265469,6.923737,5.1566634,19.103348,10.692532,11.910981,0.31908807,0.1872457,-2.8789344,2.5862827,0.0,1.0,0.0,0.0,1.0,9.0,0.0,5.2741,6.57
